price,postal_code,address,bed,full_bath,half_bath,property_area,property_type,latitude,longitude,year_built,years_old,distance_downtown,monthly_payments,lot_size,basement,garage
549000,T2J1X2,10608 MAPLEGLEN CRES SE,4.0,2.0,,1126.0,house,50.957865999999996,-114.03964099999999,1992.0,28.0,9.97954156491642,2373.94,4994,1.0,1.0
549000,T2J1X2,10608 MAPLEGLEN CRES SE,4.0,2.0,,1126.0,house,50.957865999999996,-114.03964099999999,1981.0,39.0,9.97954156491642,2373.94,4994,1.0,1.0
549000,T2J1X2,10608 MAPLEGLEN CRES SE,4.0,2.0,,1126.0,house,50.957865999999996,-114.03964099999999,1964.0,56.0,9.97954156491642,2373.94,4994,1.0,1.0
339900,T3B6E8,7016 34 Avenue NW,2.0,2.0,1.0,1239.0,townhouse,51.084028,-114.188326,,,9.099981237112583,1469.77,980O,0.0,1.0
339900,T3B6E8,7016 34 Avenue NW,2.0,2.0,1.0,1239.0,townhouse,51.084028,-114.188326,2004.0,16.0,9.099981237112583,1469.77,980O,0.0,1.0
339900,T3B6E8,7016 34 Avenue NW,2.0,2.0,1.0,1239.0,townhouse,51.084028,-114.188326,2010.0,10.0,9.099981237112583,1469.77,980O,0.0,1.0
674900,T3P0L3,703 EVANSTON DR NW,4.0,3.0,1.0,2528.0,house,51.177842,-114.122123,,,15.159577455029458,2918.35,4768,1.0,1.0
674900,T3P0L3,703 EVANSTON DR NW,4.0,3.0,1.0,2528.0,house,51.177842,-114.122123,1999.0,21.0,15.159577455029458,2918.35,4768,1.0,1.0
674900,T3P0L3,703 EVANSTON DR NW,4.0,3.0,1.0,2528.0,house,51.177842,-114.122123,2015.0,5.0,15.159577455029458,2918.35,4768,1.0,1.0
659000,T3E2R3,2018 32 ST SW,4.0,3.0,1.0,1676.0,house,51.035514,-114.13367099999999,1982.0,38.0,4.306206741375052,2849.6,3003,1.0,1.0
659000,T3E2R3,2018 32 ST SW,4.0,3.0,1.0,1676.0,house,51.035514,-114.13367099999999,1992.0,28.0,4.306206741375052,2849.6,3003,1.0,1.0
659000,T3E2R3,2018 32 ST SW,4.0,3.0,1.0,1676.0,house,51.035514,-114.13367099999999,1981.0,39.0,4.306206741375052,2849.6,3003,1.0,1.0
515000,T3G1X4,28 HAWKWOOD WAY NW,4.0,3.0,1.0,1846.0,house,51.126715999999995,-114.18862299999999,,,12.120511005156704,2226.92,4564,1.0,1.0
515000,T3G1X4,28 HAWKWOOD WAY NW,4.0,3.0,1.0,1846.0,house,51.126715999999995,-114.18862299999999,2004.0,16.0,12.120511005156704,2226.92,4564,1.0,1.0
374147,T3P1K3,41 Sage Meadows Circle NW,3.0,2.0,1.0,1520.0,townhouse,51.173962,-114.132364,,,14.918576654792256,1617.86,840O,0.0,1.0
374147,T3P1K3,41 Sage Meadows Circle NW,3.0,2.0,1.0,1520.0,townhouse,51.173962,-114.132364,1999.0,21.0,14.918576654792256,1617.86,840O,0.0,1.0
499900,T2T1E8,2208 26 AVE SW,4.0,2.0,,998.0,house,51.030722999999995,-114.112353,2015.0,5.0,3.1170467532907318,2161.63,6286,1.0,1.0
499900,T2T1E8,2208 26 AVE SW,4.0,2.0,,998.0,house,51.030722999999995,-114.112353,1982.0,38.0,3.1170467532907318,2161.63,6286,1.0,1.0
499900,T2T1E8,2208 26 AVE SW,4.0,2.0,,998.0,house,51.030722999999995,-114.112353,1992.0,28.0,3.1170467532907318,2161.63,6286,1.0,1.0
393000,T3M2A5,383 MAHOGANY BLVD SE,3.0,2.0,1.0,1187.0,house,50.903641,-113.91946000000002,1911.0,109.0,19.08213395433463,1699.38,3305,1.0,1.0
393000,T3M2A5,383 MAHOGANY BLVD SE,3.0,2.0,1.0,1187.0,house,50.903641,-113.91946000000002,,,19.08213395433463,1699.38,3305,1.0,1.0
1199900,T3E7Y9,401 - 33 BURMA STAR RD SW,2.0,2.0,1.0,1728.0,condo,51.016323,-114.13256899999999,1982.0,38.0,5.191264854831725,,,0.0,0.0
1199900,T3E7Y9,401 - 33 BURMA STAR RD SW,2.0,2.0,1.0,1728.0,condo,51.016323,-114.13256899999999,2015.0,5.0,5.191264854831725,,,0.0,0.0
1199900,T3E7Y9,401 - 33 BURMA STAR RD SW,2.0,2.0,1.0,1728.0,condo,51.016323,-114.13256899999999,1948.0,72.0,5.191264854831725,,,0.0,0.0
1199900,T3E7Y9,401 - 33 BURMA STAR RD SW,2.0,2.0,1.0,1728.0,condo,51.016323,-114.13256899999999,2017.0,3.0,5.191264854831725,3026.45,,0.0,1.0
1199900,T3E7Y9,401 - 33 BURMA STAR RD SW,2.0,2.0,1.0,1728.0,condo,51.016323,-114.13256899999999,1999.0,21.0,5.191264854831725,3026.45,,0.0,1.0
1199900,T3E7Y9,401 - 33 BURMA STAR RD SW,2.0,2.0,1.0,1728.0,condo,51.016323,-114.13256899999999,1958.0,62.0,5.191264854831725,3026.45,,0.0,1.0
699900,T3E7Y9,201 - 33 BURMA STAR RD SW,2.0,2.0,1.0,1530.0,condo,51.016323,-114.13256899999999,1982.0,38.0,5.191264854831725,,,0.0,0.0
699900,T3E7Y9,201 - 33 BURMA STAR RD SW,2.0,2.0,1.0,1530.0,condo,51.016323,-114.13256899999999,2015.0,5.0,5.191264854831725,,,0.0,0.0
699900,T3E7Y9,201 - 33 BURMA STAR RD SW,2.0,2.0,1.0,1530.0,condo,51.016323,-114.13256899999999,1948.0,72.0,5.191264854831725,,,0.0,0.0
699900,T3E7Y9,201 - 33 BURMA STAR RD SW,2.0,2.0,1.0,1530.0,condo,51.016323,-114.13256899999999,2017.0,3.0,5.191264854831725,3026.45,,0.0,1.0
699900,T3E7Y9,201 - 33 BURMA STAR RD SW,2.0,2.0,1.0,1530.0,condo,51.016323,-114.13256899999999,1999.0,21.0,5.191264854831725,3026.45,,0.0,1.0
699900,T3E7Y9,201 - 33 BURMA STAR RD SW,2.0,2.0,1.0,1530.0,condo,51.016323,-114.13256899999999,1958.0,62.0,5.191264854831725,3026.45,,0.0,1.0
299999,T2W3E7,47 - 10401 19 ST SW,2.0,2.0,1.0,1249.0,townhouse,50.960896000000005,-114.10713600000001,,,9.633286976493991,1297.23,naOc,0.0,1.0
299999,T2W3E7,47 - 10401 19 ST SW,2.0,2.0,1.0,1249.0,townhouse,50.960896000000005,-114.10713600000001,2007.0,13.0,9.633286976493991,1297.23,naOc,0.0,1.0
299999,T2W3E7,47 - 10401 19 ST SW,2.0,2.0,1.0,1249.0,townhouse,50.960896000000005,-114.10713600000001,2015.0,5.0,9.633286976493991,1297.23,naOc,0.0,1.0
579000,T3E2T6,2820 33 ST SW,5.0,2.0,,1172.0,house,51.029324,-114.13508700000001,,,4.6154048206118805,2503.67,5996,1.0,1.0
579000,T3E2T6,2820 33 ST SW,5.0,2.0,,1172.0,house,51.029324,-114.13508700000001,2007.0,13.0,4.6154048206118805,2503.67,5996,1.0,1.0
269900,T3J0R5,3107 - 333 TARALAKE WAY NE,3.0,2.0,1.0,1246.0,townhouse,51.117955,-113.92598100000001,2015.0,5.0,13.147493242673727,1167.08,0Occ,0.0,1.0
269900,T3J0R5,3107 - 333 TARALAKE WAY NE,3.0,2.0,1.0,1246.0,townhouse,51.117955,-113.92598100000001,,,13.147493242673727,1167.08,0Occ,0.0,1.0
149900,T2A5P7,53 - 175 MANORA PL NE,3.0,1.0,,905.0,townhouse,51.06573,-113.95454199999999,1961.0,59.0,8.66298536032074,648.19,naOc,1.0,0.0
149900,T2A5P7,53 - 175 MANORA PL NE,3.0,1.0,,905.0,townhouse,51.06573,-113.95454199999999,1980.0,40.0,8.66298536032074,648.19,naOc,1.0,0.0
149900,T2A5P7,53 - 175 MANORA PL NE,3.0,1.0,,905.0,townhouse,51.06573,-113.95454199999999,,,8.66298536032074,648.19,naOc,1.0,0.0
569900,T3N1M9,57 RED SKY TERR NE,4.0,2.0,1.0,2238.0,house,51.174264,-113.953098,1911.0,109.0,16.67707069940676,2524.86,3918,1.0,1.0
569900,T3N1M9,57 RED SKY TERR NE,4.0,2.0,1.0,2238.0,house,51.174264,-113.953098,2020.0,0.0,16.67707069940676,2524.86,3918,1.0,1.0
569900,T3N1M9,57 RED SKY TERR NE,4.0,2.0,1.0,2238.0,house,51.174264,-113.953098,1980.0,40.0,16.67707069940676,2524.86,3918,1.0,1.0
449900,T3C2R5,111 WARWICK DR SW,3.0,2.0,,841.0,house,51.048691999999996,-114.15666399999999,2012.0,8.0,5.798625870164666,1945.42,5996,1.0,1.0
449900,T3C2R5,111 WARWICK DR SW,3.0,2.0,,841.0,house,51.048691999999996,-114.15666399999999,2020.0,0.0,5.798625870164666,1945.42,5996,1.0,1.0
779900,T3B5T5,12 VALLEY PONDS PL NW,4.0,3.0,,1721.0,house,51.092078,-114.253726,1979.0,41.0,13.614850752328437,3372.38,5791,1.0,1.0
779900,T3B5T5,12 VALLEY PONDS PL NW,4.0,3.0,,1721.0,house,51.092078,-114.253726,1974.0,46.0,13.614850752328437,3372.38,5791,1.0,1.0
779900,T3B5T5,12 VALLEY PONDS PL NW,4.0,3.0,,1721.0,house,51.092078,-114.253726,2020.0,0.0,13.614850752328437,3372.38,5791,1.0,1.0
225000,T3H5V5,230 - 69 SPRINGBOROUGH CRT SW,1.0,1.0,,614.0,condo,51.034813,-114.18902299999999,2008.0,12.0,8.126259948350413,972.93,,0.0,1.0
225000,T3H5V5,230 - 69 SPRINGBOROUGH CRT SW,1.0,1.0,,614.0,condo,51.034813,-114.18902299999999,2015.0,5.0,8.126259948350413,972.93,,0.0,1.0
225000,T3H5V5,230 - 69 SPRINGBOROUGH CRT SW,1.0,1.0,,614.0,condo,51.034813,-114.18902299999999,1974.0,46.0,8.126259948350413,972.93,,0.0,1.0
334900,T3L3C2,99 Toscana Gardens NW,2.0,2.0,1.0,1112.0,townhouse,51.121367,-114.256477,1975.0,45.0,15.326440043711484,1448.15,naOc,1.0,1.0
334900,T3L3C2,99 Toscana Gardens NW,2.0,2.0,1.0,1112.0,townhouse,51.121367,-114.256477,1954.0,66.0,15.326440043711484,1448.15,naOc,1.0,1.0
334900,T3L3C2,99 Toscana Gardens NW,2.0,2.0,1.0,1112.0,townhouse,51.121367,-114.256477,2015.0,5.0,15.326440043711484,1448.15,naOc,1.0,1.0
600000,T2G4J6,2216 ALEXANDER ST SE,3.0,2.0,1.0,1712.0,house,51.032331,-114.047592,2012.0,8.0,2.3172552172470815,2594.47,4499,1.0,1.0
600000,T2G4J6,2216 ALEXANDER ST SE,3.0,2.0,1.0,1712.0,house,51.032331,-114.047592,2006.0,14.0,2.3172552172470815,2594.47,4499,1.0,1.0
600000,T2G4J6,2216 ALEXANDER ST SE,3.0,2.0,1.0,1712.0,house,51.032331,-114.047592,1954.0,66.0,2.3172552172470815,2594.47,4499,1.0,1.0
209900,T3K0V9,2319 - 175 PANATELLA HILL NW,2.0,2.0,,835.0,condo,51.166471,-114.088222,,,13.553597873000454,907.63,,0.0,1.0
209900,T3K0V9,2319 - 175 PANATELLA HILL NW,2.0,2.0,,835.0,condo,51.166471,-114.088222,2014.0,6.0,13.553597873000454,907.63,,0.0,1.0
209900,T3K0V9,2319 - 175 PANATELLA HILL NW,2.0,2.0,,835.0,condo,51.166471,-114.088222,2006.0,14.0,13.553597873000454,907.63,,0.0,1.0
479900,T3M0X7,101 MAHOGANY HTS SE,4.0,3.0,1.0,1594.0,house,50.903760999999996,-113.933595,,,18.527381443422772,2075.15,4402,1.0,1.0
479900,T3M0X7,101 MAHOGANY HTS SE,4.0,3.0,1.0,1594.0,house,50.903760999999996,-113.933595,2001.0,19.0,18.527381443422772,2075.15,4402,1.0,1.0
479900,T3M0X7,101 MAHOGANY HTS SE,4.0,3.0,1.0,1594.0,house,50.903760999999996,-113.933595,2014.0,6.0,18.527381443422772,2075.15,4402,1.0,1.0
439000,T2P0G9,1307 - 804 3 AVE SW,2.0,2.0,,1088.0,condo,51.051037,-114.079507,1999.0,21.0,0.7805812644685969,1898.29,,0.0,1.0
439000,T2P0G9,1307 - 804 3 AVE SW,2.0,2.0,,1088.0,condo,51.051037,-114.079507,2004.0,16.0,0.7805812644685969,1898.29,,0.0,1.0
439000,T2P0G9,1307 - 804 3 AVE SW,2.0,2.0,,1088.0,condo,51.051037,-114.079507,2001.0,19.0,0.7805812644685969,1898.29,,0.0,1.0
425000,T3R0T1,266 NOLAN HILL DR NW,4.0,3.0,1.0,1294.0,house,51.177122,-114.16209199999999,1964.0,56.0,15.937945521759046,1837.75,3455,1.0,1.0
425000,T3R0T1,266 NOLAN HILL DR NW,4.0,3.0,1.0,1294.0,house,51.177122,-114.16209199999999,2006.0,14.0,15.937945521759046,1837.75,3455,1.0,1.0
425000,T3R0T1,266 NOLAN HILL DR NW,4.0,3.0,1.0,1294.0,house,51.177122,-114.16209199999999,2004.0,16.0,15.937945521759046,1837.75,3455,1.0,1.0
389900,T2G1H7,1102 - 1122 3 ST SE,2.0,2.0,,742.0,condo,51.041887,-114.055545,2010.0,10.0,1.3318126886831079,1685.98,,0.0,0.0
389900,T2G1H7,1102 - 1122 3 ST SE,2.0,2.0,,742.0,condo,51.041887,-114.055545,2020.0,0.0,1.3318126886831079,1685.98,,0.0,0.0
389900,T2G1H7,1102 - 1122 3 ST SE,2.0,2.0,,742.0,condo,51.041887,-114.055545,2006.0,14.0,1.3318126886831079,1685.98,,0.0,0.0
389900,T2G1H7,1102 - 1122 3 ST SE,2.0,2.0,,742.0,condo,51.041887,-114.055545,2010.0,10.0,1.3318126886831079,1642.73,,0.0,1.0
389900,T2G1H7,1102 - 1122 3 ST SE,2.0,2.0,,742.0,condo,51.041887,-114.055545,1994.0,26.0,1.3318126886831079,1642.73,,0.0,1.0
389900,T2G1H7,1102 - 1122 3 ST SE,2.0,2.0,,742.0,condo,51.041887,-114.055545,1995.0,25.0,1.3318126886831079,1642.73,,0.0,1.0
389900,T2G1H7,1102 - 1122 3 ST SE,2.0,2.0,,742.0,condo,51.042086,-114.05541200000002,2014.0,6.0,1.3353540723938047,1210.32,,0.0,0.0
389900,T2G1H7,1102 - 1122 3 ST SE,2.0,2.0,,742.0,condo,51.042086,-114.05541200000002,1991.0,29.0,1.3353540723938047,1210.32,,0.0,0.0
389900,T2G1H7,1102 - 1122 3 ST SE,2.0,2.0,,742.0,condo,51.042086,-114.05541200000002,2002.0,18.0,1.3353540723938047,1210.32,,0.0,0.0
379900,T2G1H7,1904 - 1122 3 ST SE,2.0,2.0,,732.0,condo,51.041887,-114.055545,2010.0,10.0,1.3318126886831079,1685.98,,0.0,0.0
379900,T2G1H7,1904 - 1122 3 ST SE,2.0,2.0,,732.0,condo,51.041887,-114.055545,2020.0,0.0,1.3318126886831079,1685.98,,0.0,0.0
379900,T2G1H7,1904 - 1122 3 ST SE,2.0,2.0,,732.0,condo,51.041887,-114.055545,2006.0,14.0,1.3318126886831079,1685.98,,0.0,0.0
379900,T2G1H7,1904 - 1122 3 ST SE,2.0,2.0,,732.0,condo,51.041887,-114.055545,2010.0,10.0,1.3318126886831079,1642.73,,0.0,1.0
379900,T2G1H7,1904 - 1122 3 ST SE,2.0,2.0,,732.0,condo,51.041887,-114.055545,1994.0,26.0,1.3318126886831079,1642.73,,0.0,1.0
379900,T2G1H7,1904 - 1122 3 ST SE,2.0,2.0,,732.0,condo,51.041887,-114.055545,1995.0,25.0,1.3318126886831079,1642.73,,0.0,1.0
379900,T2G1H7,1904 - 1122 3 ST SE,2.0,2.0,,732.0,condo,51.042086,-114.05541200000002,2014.0,6.0,1.3353540723938047,1210.32,,0.0,0.0
379900,T2G1H7,1904 - 1122 3 ST SE,2.0,2.0,,732.0,condo,51.042086,-114.05541200000002,1991.0,29.0,1.3353540723938047,1210.32,,0.0,0.0
379900,T2G1H7,1904 - 1122 3 ST SE,2.0,2.0,,732.0,condo,51.042086,-114.05541200000002,2002.0,18.0,1.3353540723938047,1210.32,,0.0,0.0
279900,T2G1H7,3405 - 1122 3 ST SE,1.0,1.0,,501.0,condo,51.041887,-114.055545,2010.0,10.0,1.3318126886831079,1685.98,,0.0,0.0
279900,T2G1H7,3405 - 1122 3 ST SE,1.0,1.0,,501.0,condo,51.041887,-114.055545,2020.0,0.0,1.3318126886831079,1685.98,,0.0,0.0
279900,T2G1H7,3405 - 1122 3 ST SE,1.0,1.0,,501.0,condo,51.041887,-114.055545,2006.0,14.0,1.3318126886831079,1685.98,,0.0,0.0
279900,T2G1H7,3405 - 1122 3 ST SE,1.0,1.0,,501.0,condo,51.041887,-114.055545,2010.0,10.0,1.3318126886831079,1642.73,,0.0,1.0
279900,T2G1H7,3405 - 1122 3 ST SE,1.0,1.0,,501.0,condo,51.041887,-114.055545,1994.0,26.0,1.3318126886831079,1642.73,,0.0,1.0
279900,T2G1H7,3405 - 1122 3 ST SE,1.0,1.0,,501.0,condo,51.041887,-114.055545,1995.0,25.0,1.3318126886831079,1642.73,,0.0,1.0
279900,T2G1H7,3405 - 1122 3 ST SE,1.0,1.0,,501.0,condo,51.042086,-114.05541200000002,2014.0,6.0,1.3353540723938047,1210.32,,0.0,0.0
279900,T2G1H7,3405 - 1122 3 ST SE,1.0,1.0,,501.0,condo,51.042086,-114.05541200000002,1991.0,29.0,1.3353540723938047,1210.32,,0.0,0.0
279900,T2G1H7,3405 - 1122 3 ST SE,1.0,1.0,,501.0,condo,51.042086,-114.05541200000002,2002.0,18.0,1.3353540723938047,1210.32,,0.0,0.0
539000,T3E7V7,3458 19 Avenue SW,3.0,3.0,1.0,1906.0,townhouse,51.036412,-114.136503,2015.0,5.0,4.476272226316476,2330.7,5996,0.0,1.0
539000,T3E7V7,3458 19 Avenue SW,3.0,3.0,1.0,1906.0,townhouse,51.036412,-114.136503,2020.0,0.0,4.476272226316476,2330.7,5996,0.0,1.0
899900,T2G2Z4,1034 8 ST SE,4.0,3.0,1.0,2181.0,house,51.040855,-114.04138999999999,2015.0,5.0,2.3225468871968014,3891.28,4951,1.0,1.0
899900,T2G2Z4,1034 8 ST SE,4.0,3.0,1.0,2181.0,house,51.040855,-114.04138999999999,1972.0,48.0,2.3225468871968014,3891.28,4951,1.0,1.0
899900,T2G2Z4,1034 8 ST SE,4.0,3.0,1.0,2181.0,house,51.040855,-114.04138999999999,2004.0,16.0,2.3225468871968014,3891.28,4951,1.0,1.0
1650000,T2G2Z4,1020 8 ST SE,,,,,,51.040855,-114.04138999999999,2015.0,5.0,2.3225468871968014,3891.28,4951,1.0,1.0
1650000,T2G2Z4,1020 8 ST SE,,,,,,51.040855,-114.04138999999999,1972.0,48.0,2.3225468871968014,3891.28,4951,1.0,1.0
1650000,T2G2Z4,1020 8 ST SE,,,,,,51.040855,-114.04138999999999,2004.0,16.0,2.3225468871968014,3891.28,4951,1.0,1.0
284900,T2V0P7,1417 - 8710 HORTON RD SW,2.0,2.0,,965.0,condo,50.97587,-114.07363799999999,1948.0,72.0,7.683622243728648,1231.94,,0.0,0.0
284900,T2V0P7,1417 - 8710 HORTON RD SW,2.0,2.0,,965.0,condo,50.97587,-114.07363799999999,2015.0,5.0,7.683622243728648,1231.94,,0.0,0.0
284900,T2V0P7,1417 - 8710 HORTON RD SW,2.0,2.0,,965.0,condo,50.97587,-114.07363799999999,1972.0,48.0,7.683622243728648,1231.94,,0.0,0.0
284900,T2V0P7,1417 - 8710 HORTON RD SW,2.0,2.0,,965.0,condo,50.97587,-114.07363799999999,,,7.683622243728648,687.54,,0.0,1.0
284900,T2V0P7,1417 - 8710 HORTON RD SW,2.0,2.0,,965.0,condo,50.97587,-114.07363799999999,2021.0,-1.0,7.683622243728648,687.54,,0.0,1.0
284900,T2V0P7,1417 - 8710 HORTON RD SW,2.0,2.0,,965.0,condo,50.97587,-114.07363799999999,2000.0,20.0,7.683622243728648,687.54,,0.0,1.0
284900,T2V0P7,1417 - 8710 HORTON RD SW,2.0,2.0,,965.0,condo,50.97587,-114.07363799999999,,,7.683622243728648,1167.08,,0.0,0.0
284900,T2V0P7,1417 - 8710 HORTON RD SW,2.0,2.0,,965.0,condo,50.976089,-114.07358700000002,2005.0,15.0,7.659274211351229,908.07,,0.0,0.0
284900,T2V0P7,1417 - 8710 HORTON RD SW,2.0,2.0,,965.0,condo,50.976089,-114.07358700000002,1957.0,63.0,7.659274211351229,908.07,,0.0,0.0
284900,T2V0P7,1417 - 8710 HORTON RD SW,2.0,2.0,,965.0,condo,50.976089,-114.07358700000002,2014.0,6.0,7.659274211351229,908.07,,0.0,0.0
159000,T2V0P7,1215 - 8710 HORTON RD SW,1.0,1.0,,498.0,condo,50.97587,-114.07363799999999,1948.0,72.0,7.683622243728648,1231.94,,0.0,0.0
159000,T2V0P7,1215 - 8710 HORTON RD SW,1.0,1.0,,498.0,condo,50.97587,-114.07363799999999,2015.0,5.0,7.683622243728648,1231.94,,0.0,0.0
159000,T2V0P7,1215 - 8710 HORTON RD SW,1.0,1.0,,498.0,condo,50.97587,-114.07363799999999,1972.0,48.0,7.683622243728648,1231.94,,0.0,0.0
159000,T2V0P7,1215 - 8710 HORTON RD SW,1.0,1.0,,498.0,condo,50.97587,-114.07363799999999,,,7.683622243728648,687.54,,0.0,1.0
159000,T2V0P7,1215 - 8710 HORTON RD SW,1.0,1.0,,498.0,condo,50.97587,-114.07363799999999,2021.0,-1.0,7.683622243728648,687.54,,0.0,1.0
159000,T2V0P7,1215 - 8710 HORTON RD SW,1.0,1.0,,498.0,condo,50.97587,-114.07363799999999,2000.0,20.0,7.683622243728648,687.54,,0.0,1.0
159000,T2V0P7,1215 - 8710 HORTON RD SW,1.0,1.0,,498.0,condo,50.97587,-114.07363799999999,,,7.683622243728648,1167.08,,0.0,0.0
159000,T2V0P7,1215 - 8710 HORTON RD SW,1.0,1.0,,498.0,condo,50.976089,-114.07358700000002,2005.0,15.0,7.659274211351229,908.07,,0.0,0.0
159000,T2V0P7,1215 - 8710 HORTON RD SW,1.0,1.0,,498.0,condo,50.976089,-114.07358700000002,1957.0,63.0,7.659274211351229,908.07,,0.0,0.0
159000,T2V0P7,1215 - 8710 HORTON RD SW,1.0,1.0,,498.0,condo,50.976089,-114.07358700000002,2014.0,6.0,7.659274211351229,908.07,,0.0,0.0
269900,T2V0P7,808 - 8710 HORTON RD SW,2.0,2.0,,968.0,condo,50.97587,-114.07363799999999,1948.0,72.0,7.683622243728648,1231.94,,0.0,0.0
269900,T2V0P7,808 - 8710 HORTON RD SW,2.0,2.0,,968.0,condo,50.97587,-114.07363799999999,2015.0,5.0,7.683622243728648,1231.94,,0.0,0.0
269900,T2V0P7,808 - 8710 HORTON RD SW,2.0,2.0,,968.0,condo,50.97587,-114.07363799999999,1972.0,48.0,7.683622243728648,1231.94,,0.0,0.0
269900,T2V0P7,808 - 8710 HORTON RD SW,2.0,2.0,,968.0,condo,50.97587,-114.07363799999999,,,7.683622243728648,687.54,,0.0,1.0
269900,T2V0P7,808 - 8710 HORTON RD SW,2.0,2.0,,968.0,condo,50.97587,-114.07363799999999,2021.0,-1.0,7.683622243728648,687.54,,0.0,1.0
269900,T2V0P7,808 - 8710 HORTON RD SW,2.0,2.0,,968.0,condo,50.97587,-114.07363799999999,2000.0,20.0,7.683622243728648,687.54,,0.0,1.0
269900,T2V0P7,808 - 8710 HORTON RD SW,2.0,2.0,,968.0,condo,50.97587,-114.07363799999999,,,7.683622243728648,1167.08,,0.0,0.0
269900,T2V0P7,808 - 8710 HORTON RD SW,2.0,2.0,,968.0,condo,50.976089,-114.07358700000002,2005.0,15.0,7.659274211351229,908.07,,0.0,0.0
269900,T2V0P7,808 - 8710 HORTON RD SW,2.0,2.0,,968.0,condo,50.976089,-114.07358700000002,1957.0,63.0,7.659274211351229,908.07,,0.0,0.0
269900,T2V0P7,808 - 8710 HORTON RD SW,2.0,2.0,,968.0,condo,50.976089,-114.07358700000002,2014.0,6.0,7.659274211351229,908.07,,0.0,0.0
210000,T2V0P7,1801 - 8710 HORTON RD SW,1.0,1.0,,718.0,condo,50.97587,-114.07363799999999,1948.0,72.0,7.683622243728648,1231.94,,0.0,0.0
210000,T2V0P7,1801 - 8710 HORTON RD SW,1.0,1.0,,718.0,condo,50.97587,-114.07363799999999,2015.0,5.0,7.683622243728648,1231.94,,0.0,0.0
210000,T2V0P7,1801 - 8710 HORTON RD SW,1.0,1.0,,718.0,condo,50.97587,-114.07363799999999,1972.0,48.0,7.683622243728648,1231.94,,0.0,0.0
210000,T2V0P7,1801 - 8710 HORTON RD SW,1.0,1.0,,718.0,condo,50.97587,-114.07363799999999,,,7.683622243728648,687.54,,0.0,1.0
210000,T2V0P7,1801 - 8710 HORTON RD SW,1.0,1.0,,718.0,condo,50.97587,-114.07363799999999,2021.0,-1.0,7.683622243728648,687.54,,0.0,1.0
210000,T2V0P7,1801 - 8710 HORTON RD SW,1.0,1.0,,718.0,condo,50.97587,-114.07363799999999,2000.0,20.0,7.683622243728648,687.54,,0.0,1.0
210000,T2V0P7,1801 - 8710 HORTON RD SW,1.0,1.0,,718.0,condo,50.97587,-114.07363799999999,,,7.683622243728648,1167.08,,0.0,0.0
210000,T2V0P7,1801 - 8710 HORTON RD SW,1.0,1.0,,718.0,condo,50.976089,-114.07358700000002,2005.0,15.0,7.659274211351229,908.07,,0.0,0.0
210000,T2V0P7,1801 - 8710 HORTON RD SW,1.0,1.0,,718.0,condo,50.976089,-114.07358700000002,1957.0,63.0,7.659274211351229,908.07,,0.0,0.0
210000,T2V0P7,1801 - 8710 HORTON RD SW,1.0,1.0,,718.0,condo,50.976089,-114.07358700000002,2014.0,6.0,7.659274211351229,908.07,,0.0,0.0
389900,T2J4G5,352 QUEENSLAND DR SE,3.0,2.0,,1172.0,house,50.937789,-114.026725,2015.0,5.0,12.369519797962093,1685.98,5716,1.0,1.0
389900,T2J4G5,352 QUEENSLAND DR SE,3.0,2.0,,1172.0,house,50.937789,-114.026725,1972.0,48.0,12.369519797962093,1685.98,5716,1.0,1.0
389900,T2J4G5,352 QUEENSLAND DR SE,3.0,2.0,,1172.0,house,50.937789,-114.026725,1997.0,23.0,12.369519797962093,1685.98,5716,1.0,1.0
619900,T2N0Z6,2214 7 AVE NW,3.0,3.0,,1718.0,house,51.059418,-114.11135300000001,1948.0,72.0,3.0704381346310217,2680.52,3606,1.0,1.0
619900,T2N0Z6,2214 7 AVE NW,3.0,3.0,,1718.0,house,51.059418,-114.11135300000001,1992.0,28.0,3.0704381346310217,2680.52,3606,1.0,1.0
250000,T3N0P9,236 CITYSCAPE Common NE,3.0,1.0,1.0,1281.0,townhouse,51.149255,-113.96831599999999,2007.0,13.0,13.7498765504146,1081.03,948O,0.0,1.0
250000,T3N0P9,236 CITYSCAPE Common NE,3.0,1.0,1.0,1281.0,townhouse,51.149255,-113.96831599999999,1969.0,51.0,13.7498765504146,1081.03,948O,0.0,1.0
200000,T2Z1A6,1108 - 310 MCKENZIE TOWNE GATE SE,1.0,1.0,,653.0,condo,50.913927,-113.95617800000001,,,16.745638731557893,864.82,,0.0,0.0
200000,T2Z1A6,1108 - 310 MCKENZIE TOWNE GATE SE,1.0,1.0,,653.0,condo,50.913927,-113.95617800000001,1969.0,51.0,16.745638731557893,864.82,,0.0,0.0
379700,X1X1X1,"301, 1605 17 Street SE",2.0,2.0,,830.0,condo,51.039676,-114.02098899999999,,,3.7503953193683666,1641.87,,0.0,0.0
379700,X1X1X1,"301, 1605 17 Street SE",2.0,2.0,,830.0,condo,51.039532,-114.02096599999999,1980.0,40.0,3.7545266433542075,1370.26,,0.0,0.0
379700,X1X1X1,"301, 1605 17 Street SE",2.0,2.0,,830.0,condo,51.039694,-114.020991,2004.0,16.0,3.7499438890494705,1161.89,,0.0,0.0
379700,X1X1X1,"301, 1605 17 Street SE",2.0,2.0,,830.0,condo,51.039678,-114.021068,2020.0,0.0,3.744903583805302,864.34,,0.0,0.0
